Delta,Time,CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_2,CPU_FREQUENCY_3,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_FREQUENCY_6,CPU_FREQUENCY_7,CPU_TEMP_0,CPU_TEMP_1,CPU_TEMP_10,CPU_TEMP_11,CPU_TEMP_12,CPU_TEMP_13,CPU_TEMP_2,CPU_TEMP_3,CPU_TEMP_4,CPU_TEMP_5,CPU_TEMP_6,CPU_TEMP_7,CPU_TEMP_8,CPU_TEMP_9,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_2,CPU_USAGE_3,CPU_USAGE_4,CPU_USAGE_5,CPU_USAGE_6,CPU_USAGE_7,SYSTEM_POWER (Watts),TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
201,1743799683622,4056,4056,4056,4056,4056,4056,4056,4056,52.67124938964844,53.00550842285156,51.76716995239258,53.36873245239258,51.712032318115234,53.161842346191406,53.03512191772461,53.004642486572266,52.69273376464844,53.359195709228516,53.3962516784668,52.49440002441406,51.78874969482422,51.98414993286133,100,100,100,95,10,84.21052551269531,0,100,9.874860763549805,17179869184,2147483648,7793393664,355074048
202,1743799683823,4056,4056,4056,4056,4056,4056,4056,4056,52.67124938964844,53.00550842285156,51.76716995239258,53.36873245239258,51.712032318115234,53.161842346191406,53.03512191772461,53.004642486572266,52.69273376464844,53.359195709228516,53.3962516784668,52.49440002441406,51.78874969482422,51.98414993286133,100,100,100,100,0,66.66667175292969,0,95,9.874860763549805,17179869184,2147483648,7793393664,355074048
201,1743799684026,4056,4056,4056,4056,4056,4056,4056,4056,52.67124938964844,53.00550842285156,51.76716995239258,53.36873245239258,51.712032318115234,53.161842346191406,53.03512191772461,53.004642486572266,52.69273376464844,53.359195709228516,53.3962516784668,52.49440002441406,51.78874969482422,51.98414993286133,100,100,100,100,0,85,0,100,9.874860763549805,17179869184,2147483648,7793393664,355074048
203,1743799684229,4056,4056,4056,4056,4056,4056,4056,4056,51.33129119873047,51.97224044799805,51.57598876953125,52.884193420410156,51.50697326660156,52.7186393737793,51.46896743774414,51.196258544921875,51.2470588684082,52.22319793701172,52.29869079589844,51.609989166259766,51.52452087402344,51.78841781616211,100,100,100,100,0,80.95238494873047,0,100,9.874860763549805,17179869184,2147483648,7793393664,355074048
203,1743799684432,4056,4056,4056,4056,4056,4056,4056,4056,51.33129119873047,51.97224044799805,51.57598876953125,52.884193420410156,51.50697326660156,52.7186393737793,51.46896743774414,51.196258544921875,51.2470588684082,52.22319793701172,52.29869079589844,51.609989166259766,51.52452087402344,51.78841781616211,95.45454406738281,100,100,100,0,78.94737243652344,0,100,9.874860763549805,17179869184,2147483648,7782105088,355074048
204,1743799684636,4056,4056,4056,4056,4056,4056,4056,4056,51.33129119873047,51.97224044799805,51.57598876953125,52.884193420410156,51.50697326660156,52.7186393737793,51.46896743774414,51.196258544921875,51.2470588684082,52.22319793701172,52.29869079589844,51.609989166259766,51.52452087402344,51.78841781616211,100,100,95.23809814453125,95.23809814453125,0,80.95238494873047,0,100,9.066092491149902,17179869184,2147483648,7776485376,355074048
203,1743799684841,4056,4056,4056,4056,4056,4056,4056,4056,51.33129119873047,51.97224044799805,51.57598876953125,52.884193420410156,51.50697326660156,52.7186393737793,51.46896743774414,51.196258544921875,51.2470588684082,52.22319793701172,52.29869079589844,51.609989166259766,51.52452087402344,51.78841781616211,100,95.23809814453125,100,100,0,85,0,100,9.066092491149902,17179869184,2147483648,7776501760,355074048
204,1743799685045,4056,4056,4056,4056,4056,4056,4056,4056,51.28486251831055,51.85279083251953,51.616600036621094,52.77991485595703,51.589412689208984,52.659156799316406,51.39936065673828,51.17348098754883,51.18678665161133,52.07537078857422,52.12627029418945,51.48468780517578,51.59700393676758,51.90774154663086,100,100,100,95.23809814453125,0,71.42857360839844,0,100,9.066092491149902,17179869184,2147483648,7776501760,355074048
204,1743799685250,4056,4056,4056,4056,4056,4056,4056,4056,51.28486251831055,51.85279083251953,51.616600036621094,52.77991485595703,51.589412689208984,52.659156799316406,51.39936065673828,51.17348098754883,51.18678665161133,52.07537078857422,52.12627029418945,51.48468780517578,51.59700393676758,51.90774154663086,100,100,100,100,0,85,0,100,9.066092491149902,17179869184,2147483648,7776501760,355074048
202,1743799685455,4056,4056,4056,4056,4056,4056,4056,4056,51.28486251831055,51.85279083251953,51.616600036621094,52.77991485595703,51.589412689208984,52.659156799316406,51.39936065673828,51.17348098754883,51.18678665161133,52.07537078857422,52.12627029418945,51.48468780517578,51.59700393676758,51.90774154663086,100,100,95,100,0,85,0,100,9.066092491149902,17179869184,2147483648,7770832896,355074048
